raw_timestamp,map,game_round,event_type,event_details
1742105736097,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9874783754348756, 'x': 324, 'y': 137, 'width': 73, 'height': 29, 'box_area': 2117, 'center_x': 360.5, 'center_y': 151.5, 'diff_height': -1.0, 'position_of_object': [324, 137, 73, 29], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736113,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.83249831199646, 'x': 325, 'y': 125, 'width': 83, 'height': 31, 'box_area': 2573, 'center_x': 366.5, 'center_y': 140.5, 'diff_height': 2.0, 'position_of_object': [325, 125, 83, 31], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736130,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9091976881027222, 'x': 335, 'y': 128, 'width': 78, 'height': 42, 'box_area': 3276, 'center_x': 374.0, 'center_y': 149.0, 'diff_height': 11.0, 'position_of_object': [335, 128, 78, 42], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736146,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9091976881027222, 'x': 335, 'y': 128, 'width': 78, 'height': 42, 'box_area': 3276, 'center_x': 374.0, 'center_y': 149.0, 'diff_height': 0.0, 'position_of_object': [335, 128, 78, 42], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736163,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.965351939201355, 'x': 349, 'y': 148, 'width': 74, 'height': 41, 'box_area': 3034, 'center_x': 386.0, 'center_y': 168.5, 'diff_height': -1.0, 'position_of_object': [349, 148, 74, 41], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736180,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9306424856185912, 'x': 353, 'y': 157, 'width': 72, 'height': 40, 'box_area': 2880, 'center_x': 389.0, 'center_y': 177.0, 'diff_height': -1.0, 'position_of_object': [353, 157, 72, 40], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736197,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.727408766746521, 'x': 357, 'y': 162, 'width': 68, 'height': 42, 'box_area': 2856, 'center_x': 391.0, 'center_y': 183.0, 'diff_height': 2.0, 'position_of_object': [357, 162, 68, 42], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736213,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.727408766746521, 'x': 357, 'y': 162, 'width': 68, 'height': 42, 'box_area': 2856, 'center_x': 391.0, 'center_y': 183.0, 'diff_height': 0.0, 'position_of_object': [357, 162, 68, 42], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736229,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9957236051559448, 'x': 360, 'y': 165, 'width': 73, 'height': 46, 'box_area': 3358, 'center_x': 396.5, 'center_y': 188.0, 'diff_height': 4.0, 'position_of_object': [360, 165, 73, 46], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736245,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9926683306694032, 'x': 370, 'y': 171, 'width': 64, 'height': 44, 'box_area': 2816, 'center_x': 402.0, 'center_y': 193.0, 'diff_height': -2.0, 'position_of_object': [370, 171, 64, 44], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736263,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9830862283706664, 'x': 379, 'y': 174, 'width': 60, 'height': 48, 'box_area': 2880, 'center_x': 409.0, 'center_y': 198.0, 'diff_height': 4.0, 'position_of_object': [379, 174, 60, 48], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736279,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9830862283706664, 'x': 379, 'y': 174, 'width': 60, 'height': 48, 'box_area': 2880, 'center_x': 409.0, 'center_y': 198.0, 'diff_height': 0.0, 'position_of_object': [379, 174, 60, 48], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736296,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9732978343963624, 'x': 383, 'y': 172, 'width': 61, 'height': 55, 'box_area': 3355, 'center_x': 413.5, 'center_y': 199.5, 'diff_height': 7.0, 'position_of_object': [383, 172, 61, 55], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736313,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9466175436973572, 'x': 388, 'y': 174, 'width': 56, 'height': 59, 'box_area': 3304, 'center_x': 416.0, 'center_y': 203.5, 'diff_height': 4.0, 'position_of_object': [388, 174, 56, 59], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736329,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.986536145210266, 'x': 391, 'y': 181, 'width': 58, 'height': 55, 'box_area': 3190, 'center_x': 420.0, 'center_y': 208.5, 'diff_height': -4.0, 'position_of_object': [391, 181, 58, 55], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736346,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.986536145210266, 'x': 391, 'y': 181, 'width': 58, 'height': 55, 'box_area': 3190, 'center_x': 420.0, 'center_y': 208.5, 'diff_height': 0.0, 'position_of_object': [391, 181, 58, 55], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736362,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9903424382209778, 'x': 395, 'y': 187, 'width': 56, 'height': 61, 'box_area': 3416, 'center_x': 423.0, 'center_y': 217.5, 'diff_height': 6.0, 'position_of_object': [395, 187, 56, 61], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736379,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9985519647598268, 'x': 415, 'y': 187, 'width': 48, 'height': 93, 'box_area': 4464, 'center_x': 439.0, 'center_y': 233.5, 'diff_height': 32.0, 'position_of_object': [415, 187, 48, 93], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736396,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9630003571510316, 'x': 415, 'y': 196, 'width': 55, 'height': 91, 'box_area': 5005, 'center_x': 442.5, 'center_y': 241.5, 'diff_height': -2.0, 'position_of_object': [415, 196, 55, 91], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736413,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9630003571510316, 'x': 415, 'y': 196, 'width': 55, 'height': 91, 'box_area': 5005, 'center_x': 442.5, 'center_y': 241.5, 'diff_height': 0.0, 'position_of_object': [415, 196, 55, 91], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736429,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9795708060264589, 'x': 423, 'y': 198, 'width': 55, 'height': 107, 'box_area': 5885, 'center_x': 450.5, 'center_y': 251.5, 'diff_height': 16.0, 'position_of_object': [423, 198, 55, 107], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736446,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.8320810198783875, 'x': 434, 'y': 207, 'width': 62, 'height': 112, 'box_area': 6944, 'center_x': 465.0, 'center_y': 263.0, 'diff_height': 5.0, 'position_of_object': [434, 207, 62, 112], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105736463,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.6748022437095642, 'x': 433, 'y': 220, 'width': 73, 'height': 113, 'box_area': 8249, 'center_x': 469.5, 'center_y': 276.5, 'diff_height': 1.0, 'position_of_object': [433, 220, 73, 113], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737319,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.8238943815231323, 'x': 585, 'y': 252, 'width': 22, 'height': 17, 'box_area': 374, 'center_x': 596.0, 'center_y': 260.5, 'diff_height': -96.0, 'position_of_object': [585, 252, 22, 17], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742105737335,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.7701146602630615, 'x': 595, 'y': 238, 'width': 29, 'height': 21, 'box_area': 609, 'center_x': 609.5, 'center_y': 248.5, 'diff_height': 4.0, 'position_of_object': [595, 238, 29, 21], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742105737352,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.9001241326332092, 'x': 602, 'y': 236, 'width': 30, 'height': 25, 'box_area': 750, 'center_x': 617.0, 'center_y': 248.5, 'diff_height': 4.0, 'position_of_object': [602, 236, 30, 25], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742105737369,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.931065320968628, 'x': 608, 'y': 232, 'width': 28, 'height': 28, 'box_area': 784, 'center_x': 622.0, 'center_y': 246.0, 'diff_height': 3.0, 'position_of_object': [608, 232, 28, 28], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742105737386,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.566325306892395, 'x': 618, 'y': 226, 'width': 21, 'height': 32, 'box_area': 672, 'center_x': 628.5, 'center_y': 242.0, 'diff_height': 4.0, 'position_of_object': [618, 226, 21, 32], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742105737774,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.929003357887268, 'x': 183, 'y': 188, 'width': 17, 'height': 21, 'box_area': 357, 'center_x': 191.5, 'center_y': 198.5, 'diff_height': -11.0, 'position_of_object': [183, 188, 17, 21], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737791,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.912449061870575, 'x': 180, 'y': 188, 'width': 18, 'height': 20, 'box_area': 360, 'center_x': 189.0, 'center_y': 198.0, 'diff_height': -1.0, 'position_of_object': [180, 188, 18, 20], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737807,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9160682559013368, 'x': 175, 'y': 187, 'width': 19, 'height': 21, 'box_area': 399, 'center_x': 184.5, 'center_y': 197.5, 'diff_height': 1.0, 'position_of_object': [175, 187, 19, 21], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737825,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9160682559013368, 'x': 175, 'y': 187, 'width': 19, 'height': 21, 'box_area': 399, 'center_x': 184.5, 'center_y': 197.5, 'diff_height': 0.0, 'position_of_object': [175, 187, 19, 21], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737841,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.977079212665558, 'x': 171, 'y': 187, 'width': 20, 'height': 17, 'box_area': 340, 'center_x': 181.0, 'center_y': 195.5, 'diff_height': -4.0, 'position_of_object': [171, 187, 20, 17], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737858,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9656239151954652, 'x': 169, 'y': 186, 'width': 20, 'height': 19, 'box_area': 380, 'center_x': 179.0, 'center_y': 195.5, 'diff_height': 2.0, 'position_of_object': [169, 186, 20, 19], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737875,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.8421808481216431, 'x': 163, 'y': 186, 'width': 21, 'height': 19, 'box_area': 399, 'center_x': 173.5, 'center_y': 195.5, 'diff_height': 0.0, 'position_of_object': [163, 186, 21, 19], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737893,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.8421808481216431, 'x': 163, 'y': 186, 'width': 21, 'height': 19, 'box_area': 399, 'center_x': 173.5, 'center_y': 195.5, 'diff_height': 0.0, 'position_of_object': [163, 186, 21, 19], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737909,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.954051911830902, 'x': 168, 'y': 181, 'width': 20, 'height': 18, 'box_area': 360, 'center_x': 178.0, 'center_y': 190.0, 'diff_height': -1.0, 'position_of_object': [168, 181, 20, 18], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737927,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9558889865875244, 'x': 167, 'y': 179, 'width': 23, 'height': 16, 'box_area': 368, 'center_x': 178.5, 'center_y': 187.0, 'diff_height': -2.0, 'position_of_object': [167, 179, 23, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737944,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.7999932765960693, 'x': 172, 'y': 177, 'width': 21, 'height': 16, 'box_area': 336, 'center_x': 182.5, 'center_y': 185.0, 'diff_height': 0.0, 'position_of_object': [172, 177, 21, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737960,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.7999932765960693, 'x': 172, 'y': 177, 'width': 21, 'height': 16, 'box_area': 336, 'center_x': 182.5, 'center_y': 185.0, 'diff_height': 0.0, 'position_of_object': [172, 177, 21, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737978,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.8888320922851562, 'x': 173, 'y': 173, 'width': 22, 'height': 17, 'box_area': 374, 'center_x': 184.0, 'center_y': 181.5, 'diff_height': 1.0, 'position_of_object': [173, 173, 22, 17], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105737994,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9155080318450928, 'x': 180, 'y': 172, 'width': 20, 'height': 17, 'box_area': 340, 'center_x': 190.0, 'center_y': 180.5, 'diff_height': 0.0, 'position_of_object': [180, 172, 20, 17], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738011,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.7962619066238403, 'x': 186, 'y': 170, 'width': 23, 'height': 17, 'box_area': 391, 'center_x': 197.5, 'center_y': 178.5, 'diff_height': 0.0, 'position_of_object': [186, 170, 23, 17], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738027,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.7962619066238403, 'x': 186, 'y': 170, 'width': 23, 'height': 17, 'box_area': 391, 'center_x': 197.5, 'center_y': 178.5, 'diff_height': 0.0, 'position_of_object': [186, 170, 23, 17], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738044,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.902363896369934, 'x': 205, 'y': 169, 'width': 20, 'height': 18, 'box_area': 360, 'center_x': 215.0, 'center_y': 178.0, 'diff_height': 1.0, 'position_of_object': [205, 169, 20, 18], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738061,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.8145221471786499, 'x': 227, 'y': 177, 'width': 22, 'height': 16, 'box_area': 352, 'center_x': 238.0, 'center_y': 185.0, 'diff_height': -2.0, 'position_of_object': [227, 177, 22, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738077,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9735832810401917, 'x': 245, 'y': 180, 'width': 21, 'height': 14, 'box_area': 294, 'center_x': 255.5, 'center_y': 187.0, 'diff_height': -2.0, 'position_of_object': [245, 180, 21, 14], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738095,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9735832810401917, 'x': 245, 'y': 180, 'width': 21, 'height': 14, 'box_area': 294, 'center_x': 255.5, 'center_y': 187.0, 'diff_height': 0.0, 'position_of_object': [245, 180, 21, 14], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738111,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.8960364460945129, 'x': 258, 'y': 182, 'width': 18, 'height': 14, 'box_area': 252, 'center_x': 267.0, 'center_y': 189.0, 'diff_height': 0.0, 'position_of_object': [258, 182, 18, 14], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738127,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9639915823936462, 'x': 271, 'y': 184, 'width': 21, 'height': 15, 'box_area': 315, 'center_x': 281.5, 'center_y': 191.5, 'diff_height': 1.0, 'position_of_object': [271, 184, 21, 15], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738144,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.964711844921112, 'x': 292, 'y': 192, 'width': 19, 'height': 14, 'box_area': 266, 'center_x': 301.5, 'center_y': 199.0, 'diff_height': -1.0, 'position_of_object': [292, 192, 19, 14], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738160,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9392530918121338, 'x': 298, 'y': 192, 'width': 20, 'height': 16, 'box_area': 320, 'center_x': 308.0, 'center_y': 200.0, 'diff_height': 2.0, 'position_of_object': [298, 192, 20, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738177,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.7660900354385376, 'x': 304, 'y': 196, 'width': 21, 'height': 12, 'box_area': 252, 'center_x': 314.5, 'center_y': 202.0, 'diff_height': -4.0, 'position_of_object': [304, 196, 21, 12], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738195,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.5888549089431763, 'x': 309, 'y': 201, 'width': 17, 'height': 16, 'box_area': 272, 'center_x': 317.5, 'center_y': 209.0, 'diff_height': 4.0, 'position_of_object': [309, 201, 17, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738211,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9712052941322328, 'x': 314, 'y': 203, 'width': 17, 'height': 16, 'box_area': 272, 'center_x': 322.5, 'center_y': 211.0, 'diff_height': 0.0, 'position_of_object': [314, 203, 17, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738228,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9710515737533568, 'x': 315, 'y': 206, 'width': 18, 'height': 16, 'box_area': 288, 'center_x': 324.0, 'center_y': 214.0, 'diff_height': 0.0, 'position_of_object': [315, 206, 18, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738246,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.6688219308853149, 'x': 310, 'y': 203, 'width': 16, 'height': 16, 'box_area': 256, 'center_x': 318.0, 'center_y': 211.0, 'diff_height': 0.0, 'position_of_object': [310, 203, 16, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738263,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9295116662979126, 'x': 306, 'y': 208, 'width': 17, 'height': 16, 'box_area': 272, 'center_x': 314.5, 'center_y': 216.0, 'diff_height': 0.0, 'position_of_object': [306, 208, 17, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738280,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.8700149655342102, 'x': 302, 'y': 213, 'width': 19, 'height': 14, 'box_area': 266, 'center_x': 311.5, 'center_y': 220.0, 'diff_height': -2.0, 'position_of_object': [302, 213, 19, 14], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738297,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.8417358994483948, 'x': 302, 'y': 216, 'width': 19, 'height': 15, 'box_area': 285, 'center_x': 311.5, 'center_y': 223.5, 'diff_height': 1.0, 'position_of_object': [302, 216, 19, 15], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738314,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9452897906303406, 'x': 306, 'y': 224, 'width': 17, 'height': 15, 'box_area': 255, 'center_x': 314.5, 'center_y': 231.5, 'diff_height': 0.0, 'position_of_object': [306, 224, 17, 15], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738330,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.6839752197265625, 'x': 308, 'y': 232, 'width': 16, 'height': 16, 'box_area': 256, 'center_x': 316.0, 'center_y': 240.0, 'diff_height': 1.0, 'position_of_object': [308, 232, 16, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738347,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.9713180661201476, 'x': 325, 'y': 245, 'width': 15, 'height': 16, 'box_area': 240, 'center_x': 332.5, 'center_y': 253.0, 'diff_height': 0.0, 'position_of_object': [325, 245, 15, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738363,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.6968221664428711, 'x': 336, 'y': 256, 'width': 16, 'height': 16, 'box_area': 256, 'center_x': 344.0, 'center_y': 264.0, 'diff_height': 0.0, 'position_of_object': [336, 256, 16, 16], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738380,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.5269676446914673, 'x': 349, 'y': 262, 'width': 15, 'height': 14, 'box_area': 210, 'center_x': 356.5, 'center_y': 269.0, 'diff_height': -2.0, 'position_of_object': [349, 262, 15, 14], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742105738396,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.8864686489105225, 'x': 356, 'y': 265, 'width': 18, 'height': 14, 'box_area': 252, 'center_x': 365.0, 'center_y': 272.0, 'diff_height': 0.0, 'position_of_object': [356, 265, 18, 14], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
1742105738413,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'weapon', 'confidence': 0.8864686489105225, 'x': 356, 'y': 265, 'width': 18, 'height': 14, 'box_area': 252, 'center_x': 365.0, 'center_y': 272.0, 'diff_height': 0.0, 'position_of_object': [356, 265, 18, 14], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 1, 'enemy': 0}""}"
