raw_timestamp,map,game_round,event_type,event_details
1742106247917,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.9870337247848512, 'x': 207, 'y': 304, 'width': 106, 'height': 84, 'box_area': 8904, 'center_x': 260.0, 'center_y': 346.0, 'diff_height': -10.0, 'position_of_object': [207, 304, 106, 84], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106247933,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.9888147711753844, 'x': 239, 'y': 295, 'width': 86, 'height': 92, 'box_area': 7912, 'center_x': 282.0, 'center_y': 341.0, 'diff_height': 8.0, 'position_of_object': [239, 295, 86, 92], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106247951,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.9844949841499328, 'x': 246, 'y': 289, 'width': 88, 'height': 99, 'box_area': 8712, 'center_x': 290.0, 'center_y': 338.5, 'diff_height': 7.0, 'position_of_object': [246, 289, 88, 99], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106247968,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.9907965660095216, 'x': 254, 'y': 301, 'width': 113, 'height': 87, 'box_area': 9831, 'center_x': 310.5, 'center_y': 344.5, 'diff_height': -12.0, 'position_of_object': [254, 301, 113, 87], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106247984,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.9663254618644714, 'x': 287, 'y': 306, 'width': 79, 'height': 85, 'box_area': 6715, 'center_x': 326.5, 'center_y': 348.5, 'diff_height': -2.0, 'position_of_object': [287, 306, 79, 85], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106248001,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.9502626657485962, 'x': 294, 'y': 306, 'width': 80, 'height': 86, 'box_area': 6880, 'center_x': 334.0, 'center_y': 349.0, 'diff_height': 1.0, 'position_of_object': [294, 306, 80, 86], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250616,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.879583477973938, 'x': 174, 'y': 221, 'width': 18, 'height': 21, 'box_area': 378, 'center_x': 183.0, 'center_y': 231.5, 'diff_height': -65.0, 'position_of_object': [174, 221, 18, 21], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250633,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.879583477973938, 'x': 174, 'y': 221, 'width': 18, 'height': 21, 'box_area': 378, 'center_x': 183.0, 'center_y': 231.5, 'diff_height': 0.0, 'position_of_object': [174, 221, 18, 21], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250650,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.8480455279350281, 'x': 172, 'y': 221, 'width': 17, 'height': 21, 'box_area': 357, 'center_x': 180.5, 'center_y': 231.5, 'diff_height': 0.0, 'position_of_object': [172, 221, 17, 21], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250672,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.8037622570991516, 'x': 171, 'y': 221, 'width': 18, 'height': 22, 'box_area': 396, 'center_x': 180.0, 'center_y': 232.0, 'diff_height': 1.0, 'position_of_object': [171, 221, 18, 22], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250695,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.7708073258399963, 'x': 162, 'y': 220, 'width': 23, 'height': 25, 'box_area': 575, 'center_x': 173.5, 'center_y': 232.5, 'diff_height': 3.0, 'position_of_object': [162, 220, 23, 25], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250723,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.5588310360908508, 'x': 163, 'y': 223, 'width': 19, 'height': 22, 'box_area': 418, 'center_x': 172.5, 'center_y': 234.0, 'diff_height': -3.0, 'position_of_object': [163, 223, 19, 22], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250740,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6798616051673889, 'x': 161, 'y': 221, 'width': 19, 'height': 25, 'box_area': 475, 'center_x': 170.5, 'center_y': 233.5, 'diff_height': 3.0, 'position_of_object': [161, 221, 19, 25], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250757,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.7675595283508301, 'x': 159, 'y': 224, 'width': 19, 'height': 22, 'box_area': 418, 'center_x': 168.5, 'center_y': 235.0, 'diff_height': -3.0, 'position_of_object': [159, 224, 19, 22], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250774,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6021896600723267, 'x': 157, 'y': 224, 'width': 19, 'height': 21, 'box_area': 399, 'center_x': 166.5, 'center_y': 234.5, 'diff_height': -1.0, 'position_of_object': [157, 224, 19, 21], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250791,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6192066669464111, 'x': 156, 'y': 224, 'width': 18, 'height': 22, 'box_area': 396, 'center_x': 165.0, 'center_y': 235.0, 'diff_height': 1.0, 'position_of_object': [156, 224, 18, 22], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250807,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6450098156929016, 'x': 154, 'y': 225, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 163.5, 'center_y': 236.5, 'diff_height': 1.0, 'position_of_object': [154, 225, 19, 23], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250840,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6115667819976807, 'x': 151, 'y': 225, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 160.5, 'center_y': 236.5, 'diff_height': 0.0, 'position_of_object': [151, 225, 19, 23], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250858,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.7066736221313477, 'x': 150, 'y': 226, 'width': 19, 'height': 22, 'box_area': 418, 'center_x': 159.5, 'center_y': 237.0, 'diff_height': -1.0, 'position_of_object': [150, 226, 19, 22], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250875,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6591045260429382, 'x': 150, 'y': 226, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 159.5, 'center_y': 237.5, 'diff_height': 1.0, 'position_of_object': [150, 226, 19, 23], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250891,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6991623640060425, 'x': 148, 'y': 224, 'width': 24, 'height': 26, 'box_area': 624, 'center_x': 160.0, 'center_y': 237.0, 'diff_height': 3.0, 'position_of_object': [148, 224, 24, 26], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250907,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.665317177772522, 'x': 147, 'y': 223, 'width': 24, 'height': 27, 'box_area': 648, 'center_x': 159.0, 'center_y': 236.5, 'diff_height': 1.0, 'position_of_object': [147, 223, 24, 27], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250924,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6215787529945374, 'x': 147, 'y': 225, 'width': 24, 'height': 25, 'box_area': 600, 'center_x': 159.0, 'center_y': 237.5, 'diff_height': -2.0, 'position_of_object': [147, 225, 24, 25], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250974,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.5728153586387634, 'x': 149, 'y': 229, 'width': 19, 'height': 24, 'box_area': 456, 'center_x': 158.5, 'center_y': 241.0, 'diff_height': -1.0, 'position_of_object': [149, 229, 19, 24], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106250991,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.5603530406951904, 'x': 149, 'y': 228, 'width': 19, 'height': 24, 'box_area': 456, 'center_x': 158.5, 'center_y': 240.0, 'diff_height': 0.0, 'position_of_object': [149, 228, 19, 24], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106251009,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.5065219402313232, 'x': 149, 'y': 229, 'width': 19, 'height': 24, 'box_area': 456, 'center_x': 158.5, 'center_y': 241.0, 'diff_height': 0.0, 'position_of_object': [149, 229, 19, 24], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106251028,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.574234664440155, 'x': 149, 'y': 228, 'width': 19, 'height': 25, 'box_area': 475, 'center_x': 158.5, 'center_y': 240.5, 'diff_height': 1.0, 'position_of_object': [149, 228, 19, 25], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106251045,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6471847295761108, 'x': 149, 'y': 229, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 158.5, 'center_y': 240.5, 'diff_height': -2.0, 'position_of_object': [149, 229, 19, 23], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106251062,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6471847295761108, 'x': 149, 'y': 229, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 158.5, 'center_y': 240.5, 'diff_height': 0.0, 'position_of_object': [149, 229, 19, 23], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106251078,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6744086146354675, 'x': 149, 'y': 229, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 158.5, 'center_y': 240.5, 'diff_height': 0.0, 'position_of_object': [149, 229, 19, 23], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 1, 'weapon': 0, 'enemy': 0}""}"
1742106259180,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.521162211894989, 'x': 225, 'y': 216, 'width': 205, 'height': 152, 'box_area': 31160, 'center_x': 327.5, 'center_y': 292.0, 'diff_height': 129.0, 'position_of_object': [225, 216, 205, 152], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106259197,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.568775475025177, 'x': 187, 'y': 225, 'width': 175, 'height': 177, 'box_area': 30975, 'center_x': 274.5, 'center_y': 313.5, 'diff_height': 25.0, 'position_of_object': [187, 225, 175, 177], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106259230,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.5078791379928589, 'x': 116, 'y': 230, 'width': 195, 'height': 228, 'box_area': 44460, 'center_x': 213.5, 'center_y': 344.0, 'diff_height': 51.0, 'position_of_object': [116, 230, 195, 228], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106259247,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.5078791379928589, 'x': 116, 'y': 230, 'width': 195, 'height': 228, 'box_area': 44460, 'center_x': 213.5, 'center_y': 344.0, 'diff_height': 0.0, 'position_of_object': [116, 230, 195, 228], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106259263,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.5202880501747131, 'x': 87, 'y': 182, 'width': 128, 'height': 262, 'box_area': 33536, 'center_x': 151.0, 'center_y': 313.0, 'diff_height': 34.0, 'position_of_object': [87, 182, 128, 262], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106259313,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.6568955779075623, 'x': 1, 'y': 197, 'width': 103, 'height': 237, 'box_area': 24411, 'center_x': 52.5, 'center_y': 315.5, 'diff_height': -25.0, 'position_of_object': [1, 197, 103, 237], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106259330,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.6568955779075623, 'x': 1, 'y': 197, 'width': 103, 'height': 237, 'box_area': 24411, 'center_x': 52.5, 'center_y': 315.5, 'diff_height': 0.0, 'position_of_object': [1, 197, 103, 237], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106261837,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.90851229429245, 'x': 211, 'y': 165, 'width': 28, 'height': 41, 'box_area': 1148, 'center_x': 225.0, 'center_y': 185.5, 'diff_height': -196.0, 'position_of_object': [211, 165, 28, 41], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106261854,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9786174297332764, 'x': 216, 'y': 172, 'width': 27, 'height': 36, 'box_area': 972, 'center_x': 229.5, 'center_y': 190.0, 'diff_height': -5.0, 'position_of_object': [216, 172, 27, 36], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106261871,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9199531078338624, 'x': 223, 'y': 179, 'width': 27, 'height': 38, 'box_area': 1026, 'center_x': 236.5, 'center_y': 198.0, 'diff_height': 2.0, 'position_of_object': [223, 179, 27, 38], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106261888,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9199531078338624, 'x': 223, 'y': 179, 'width': 27, 'height': 38, 'box_area': 1026, 'center_x': 236.5, 'center_y': 198.0, 'diff_height': 0.0, 'position_of_object': [223, 179, 27, 38], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106261905,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9199531078338624, 'x': 223, 'y': 179, 'width': 27, 'height': 38, 'box_area': 1026, 'center_x': 236.5, 'center_y': 198.0, 'diff_height': 0.0, 'position_of_object': [223, 179, 27, 38], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106261921,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.860797643661499, 'x': 232, 'y': 176, 'width': 32, 'height': 43, 'box_area': 1376, 'center_x': 248.0, 'center_y': 197.5, 'diff_height': 5.0, 'position_of_object': [232, 176, 32, 43], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106261938,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9349437952041626, 'x': 234, 'y': 173, 'width': 34, 'height': 44, 'box_area': 1496, 'center_x': 251.0, 'center_y': 195.0, 'diff_height': 1.0, 'position_of_object': [234, 173, 34, 44], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106261954,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9580645561218262, 'x': 237, 'y': 172, 'width': 36, 'height': 42, 'box_area': 1512, 'center_x': 255.0, 'center_y': 193.0, 'diff_height': -2.0, 'position_of_object': [237, 172, 36, 42], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106261971,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.8063384890556335, 'x': 238, 'y': 163, 'width': 37, 'height': 44, 'box_area': 1628, 'center_x': 256.5, 'center_y': 185.0, 'diff_height': 2.0, 'position_of_object': [238, 163, 37, 44], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106261993,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.8063384890556335, 'x': 238, 'y': 163, 'width': 37, 'height': 44, 'box_area': 1628, 'center_x': 256.5, 'center_y': 185.0, 'diff_height': 0.0, 'position_of_object': [238, 163, 37, 44], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106262012,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.8063384890556335, 'x': 238, 'y': 163, 'width': 37, 'height': 44, 'box_area': 1628, 'center_x': 256.5, 'center_y': 185.0, 'diff_height': 0.0, 'position_of_object': [238, 163, 37, 44], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
1742106262028,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.8797004818916321, 'x': 247, 'y': 159, 'width': 29, 'height': 48, 'box_area': 1392, 'center_x': 261.5, 'center_y': 183.0, 'diff_height': 4.0, 'position_of_object': [247, 159, 29, 48], 'detected_entities': ""{'armour': 0, 'ammo': 0, 'health': 0, 'weapon': 0, 'enemy': 1}""}"
