raw_timestamp,map,game_round,event_type,event_details
1742106250840,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6115668, 'x': 151, 'y': 225, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 160.5, 'center_y': 236.5, 'diff_height': -3.0, 'position_of_object': [151, 225, 19, 23]}"
1742106250858,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.7066736, 'x': 150, 'y': 226, 'width': 19, 'height': 22, 'box_area': 418, 'center_x': 159.5, 'center_y': 237.0, 'diff_height': -1.0, 'position_of_object': [150, 226, 19, 22]}"
1742106250858,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.5111909, 'x': 149, 'y': 223, 'width': 23, 'height': 26, 'box_area': 598, 'center_x': 160.5, 'center_y': 236.0, 'diff_height': 4.0, 'position_of_object': [149, 223, 23, 26]}"
1742106250875,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6591045, 'x': 150, 'y': 226, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 159.5, 'center_y': 237.5, 'diff_height': -3.0, 'position_of_object': [150, 226, 19, 23]}"
1742106250875,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6305924, 'x': 148, 'y': 223, 'width': 23, 'height': 27, 'box_area': 621, 'center_x': 159.5, 'center_y': 236.5, 'diff_height': 4.0, 'position_of_object': [148, 223, 23, 27]}"
1742106250891,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.54697514, 'x': 150, 'y': 225, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 159.5, 'center_y': 236.5, 'diff_height': -4.0, 'position_of_object': [150, 225, 19, 23]}"
1742106250891,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.69916236, 'x': 148, 'y': 224, 'width': 24, 'height': 26, 'box_area': 624, 'center_x': 160.0, 'center_y': 237.0, 'diff_height': 3.0, 'position_of_object': [148, 224, 24, 26]}"
1742106250907,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6653172, 'x': 147, 'y': 223, 'width': 24, 'height': 27, 'box_area': 648, 'center_x': 159.0, 'center_y': 236.5, 'diff_height': 1.0, 'position_of_object': [147, 223, 24, 27]}"
1742106250924,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.62157875, 'x': 147, 'y': 225, 'width': 24, 'height': 25, 'box_area': 600, 'center_x': 159.0, 'center_y': 237.5, 'diff_height': -2.0, 'position_of_object': [147, 225, 24, 25]}"
1742106250974,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.57281536, 'x': 149, 'y': 229, 'width': 19, 'height': 24, 'box_area': 456, 'center_x': 158.5, 'center_y': 241.0, 'diff_height': -1.0, 'position_of_object': [149, 229, 19, 24]}"
1742106250991,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.56035304, 'x': 149, 'y': 228, 'width': 19, 'height': 24, 'box_area': 456, 'center_x': 158.5, 'center_y': 240.0, 'diff_height': 0.0, 'position_of_object': [149, 228, 19, 24]}"
1742106251009,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.50652194, 'x': 149, 'y': 229, 'width': 19, 'height': 24, 'box_area': 456, 'center_x': 158.5, 'center_y': 241.0, 'diff_height': 0.0, 'position_of_object': [149, 229, 19, 24]}"
1742106251028,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.57423466, 'x': 149, 'y': 228, 'width': 19, 'height': 25, 'box_area': 475, 'center_x': 158.5, 'center_y': 240.5, 'diff_height': 1.0, 'position_of_object': [149, 228, 19, 25]}"
1742106251045,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6471847, 'x': 149, 'y': 229, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 158.5, 'center_y': 240.5, 'diff_height': -2.0, 'position_of_object': [149, 229, 19, 23]}"
1742106251062,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6471847, 'x': 149, 'y': 229, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 158.5, 'center_y': 240.5, 'diff_height': 0.0, 'position_of_object': [149, 229, 19, 23]}"
1742106251078,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'health', 'confidence': 0.6744086, 'x': 149, 'y': 229, 'width': 19, 'height': 23, 'box_area': 437, 'center_x': 158.5, 'center_y': 240.5, 'diff_height': 0.0, 'position_of_object': [149, 229, 19, 23]}"
1742106259180,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.5211622, 'x': 225, 'y': 216, 'width': 205, 'height': 152, 'box_area': 31160, 'center_x': 327.5, 'center_y': 292.0, 'diff_height': 129.0, 'position_of_object': [225, 216, 205, 152]}"
1742106259180,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.50179744, 'x': 262, 'y': 192, 'width': 132, 'height': 212, 'box_area': 27984, 'center_x': 328.0, 'center_y': 298.0, 'diff_height': 60.0, 'position_of_object': [262, 192, 132, 212]}"
1742106259197,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.5687755, 'x': 187, 'y': 225, 'width': 175, 'height': 177, 'box_area': 30975, 'center_x': 274.5, 'center_y': 313.5, 'diff_height': -35.0, 'position_of_object': [187, 225, 175, 177]}"
1742106259230,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.50787914, 'x': 116, 'y': 230, 'width': 195, 'height': 228, 'box_area': 44460, 'center_x': 213.5, 'center_y': 344.0, 'diff_height': 51.0, 'position_of_object': [116, 230, 195, 228]}"
1742106259247,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.50787914, 'x': 116, 'y': 230, 'width': 195, 'height': 228, 'box_area': 44460, 'center_x': 213.5, 'center_y': 344.0, 'diff_height': 0.0, 'position_of_object': [116, 230, 195, 228]}"
1742106259263,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.52028805, 'x': 87, 'y': 182, 'width': 128, 'height': 262, 'box_area': 33536, 'center_x': 151.0, 'center_y': 313.0, 'diff_height': 34.0, 'position_of_object': [87, 182, 128, 262]}"
1742106259313,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.6568956, 'x': 1, 'y': 197, 'width': 103, 'height': 237, 'box_area': 24411, 'center_x': 52.5, 'center_y': 315.5, 'diff_height': -25.0, 'position_of_object': [1, 197, 103, 237]}"
1742106259330,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.6568956, 'x': 1, 'y': 197, 'width': 103, 'height': 237, 'box_area': 24411, 'center_x': 52.5, 'center_y': 315.5, 'diff_height': 0.0, 'position_of_object': [1, 197, 103, 237]}"
1742106261837,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.65511686, 'x': 213, 'y': 164, 'width': 26, 'height': 38, 'box_area': 988, 'center_x': 226.0, 'center_y': 183.0, 'diff_height': -199.0, 'position_of_object': [213, 164, 26, 38]}"
1742106261837,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9085123, 'x': 211, 'y': 165, 'width': 28, 'height': 41, 'box_area': 1148, 'center_x': 225.0, 'center_y': 185.5, 'diff_height': 3.0, 'position_of_object': [211, 165, 28, 41]}"
1742106261854,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9786174, 'x': 216, 'y': 172, 'width': 27, 'height': 36, 'box_area': 972, 'center_x': 229.5, 'center_y': 190.0, 'diff_height': -5.0, 'position_of_object': [216, 172, 27, 36]}"
1742106261871,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9199531, 'x': 223, 'y': 179, 'width': 27, 'height': 38, 'box_area': 1026, 'center_x': 236.5, 'center_y': 198.0, 'diff_height': 2.0, 'position_of_object': [223, 179, 27, 38]}"
1742106261888,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9199531, 'x': 223, 'y': 179, 'width': 27, 'height': 38, 'box_area': 1026, 'center_x': 236.5, 'center_y': 198.0, 'diff_height': 0.0, 'position_of_object': [223, 179, 27, 38]}"
1742106261905,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9199531, 'x': 223, 'y': 179, 'width': 27, 'height': 38, 'box_area': 1026, 'center_x': 236.5, 'center_y': 198.0, 'diff_height': 0.0, 'position_of_object': [223, 179, 27, 38]}"
1742106261921,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.5000508, 'x': 228, 'y': 178, 'width': 33, 'height': 42, 'box_area': 1386, 'center_x': 244.5, 'center_y': 199.0, 'diff_height': 4.0, 'position_of_object': [228, 178, 33, 42]}"
1742106261921,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.86079764, 'x': 232, 'y': 176, 'width': 32, 'height': 43, 'box_area': 1376, 'center_x': 248.0, 'center_y': 197.5, 'diff_height': 1.0, 'position_of_object': [232, 176, 32, 43]}"
1742106261938,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.9349438, 'x': 234, 'y': 173, 'width': 34, 'height': 44, 'box_area': 1496, 'center_x': 251.0, 'center_y': 195.0, 'diff_height': 1.0, 'position_of_object': [234, 173, 34, 44]}"
1742106261954,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.95806456, 'x': 237, 'y': 172, 'width': 36, 'height': 42, 'box_area': 1512, 'center_x': 255.0, 'center_y': 193.0, 'diff_height': -2.0, 'position_of_object': [237, 172, 36, 42]}"
1742106261971,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.57660466, 'x': 243, 'y': 160, 'width': 32, 'height': 45, 'box_area': 1440, 'center_x': 259.0, 'center_y': 182.5, 'diff_height': 3.0, 'position_of_object': [243, 160, 32, 45]}"
1742106261971,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.8063385, 'x': 238, 'y': 163, 'width': 37, 'height': 44, 'box_area': 1628, 'center_x': 256.5, 'center_y': 185.0, 'diff_height': -1.0, 'position_of_object': [238, 163, 37, 44]}"
1742106261993,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.57660466, 'x': 243, 'y': 160, 'width': 32, 'height': 45, 'box_area': 1440, 'center_x': 259.0, 'center_y': 182.5, 'diff_height': 1.0, 'position_of_object': [243, 160, 32, 45]}"
1742106261993,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.8063385, 'x': 238, 'y': 163, 'width': 37, 'height': 44, 'box_area': 1628, 'center_x': 256.5, 'center_y': 185.0, 'diff_height': -1.0, 'position_of_object': [238, 163, 37, 44]}"
1742106262012,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.57660466, 'x': 243, 'y': 160, 'width': 32, 'height': 45, 'box_area': 1440, 'center_x': 259.0, 'center_y': 182.5, 'diff_height': 1.0, 'position_of_object': [243, 160, 32, 45]}"
1742106262012,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.8063385, 'x': 238, 'y': 163, 'width': 37, 'height': 44, 'box_area': 1628, 'center_x': 256.5, 'center_y': 185.0, 'diff_height': -1.0, 'position_of_object': [238, 163, 37, 44]}"
1742106262028,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.8797005, 'x': 247, 'y': 159, 'width': 29, 'height': 48, 'box_area': 1392, 'center_x': 261.5, 'center_y': 183.0, 'diff_height': 4.0, 'position_of_object': [247, 159, 29, 48]}"
1742106262028,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.51134795, 'x': 244, 'y': 162, 'width': 32, 'height': 46, 'box_area': 1472, 'center_x': 260.0, 'center_y': 185.0, 'diff_height': -2.0, 'position_of_object': [244, 162, 32, 46]}"
1742106262049,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.7430188, 'x': 251, 'y': 161, 'width': 32, 'height': 44, 'box_area': 1408, 'center_x': 267.0, 'center_y': 183.0, 'diff_height': -2.0, 'position_of_object': [251, 161, 32, 44]}"
1742106262049,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.7440983, 'x': 249, 'y': 163, 'width': 34, 'height': 43, 'box_area': 1462, 'center_x': 266.0, 'center_y': 184.5, 'diff_height': -1.0, 'position_of_object': [249, 163, 34, 43]}"
1742106262065,,,yolo,"{'player_ip': '172.19.113.65', 'yolo_obj': 'enemy', 'confidence': 0.7430188, 'x': 251, 'y': 161, 'width': 32, 'height': 44, 'box_area': 1408, 'center_x': 267.0, 'center_y': 183.0, 'diff_height': 1.0, 'position_of_object': [251, 161, 32, 44]}"
