timestamp,player_ammo,player_health,player_armor,game_round,map,detected_entities,suicide_event,kill_event,score_event,killed_event,itemPicked_event,itemLost_event,newGameRound_event,player_inventory
2025-03-16 17:18:39,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:40,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:41,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:42,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:43,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:44,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:45,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:46,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:47,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:48,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:49,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:50,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:51,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:52,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:53,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:54,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:55,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
2025-03-16 17:18:56,0,0,0,5.0,wrackdm17,[],,,,,[],,,"{'weapon': {'weapon_machinegun': 1}, 'armor': 0, 'health': 0}"
