player_ip,timestamp,yolo_obj,confidence,position_of_object
172.19.113.65,1742105762253,weapon,0.73011357,"[192, 42, 25, 27]"
172.19.113.65,1742105762253,enemy,0.90214413,"[300, 195, 19, 63]"
172.19.113.65,1742105762253,enemy,0.76874775,"[360, 249, 39, 9]"
172.19.113.65,1742105762253,enemy,0.67753655,"[362, 249, 37, 10]"
172.19.113.65,1742105762269,armour,0.9123247,"[1, 351, 77, 91]"
172.19.113.65,1742105762269,enemy,0.6959671,"[296, 198, 19, 62]"
172.19.113.65,1742105762269,enemy,0.619583,"[295, 192, 22, 69]"
172.19.113.65,1742105762269,enemy,0.9601452,"[355, 246, 42, 15]"
172.19.113.65,1742105762287,armour,0.9123247,"[1, 351, 77, 91]"
172.19.113.65,1742105762287,enemy,0.6959671,"[296, 198, 19, 62]"
172.19.113.65,1742105762287,enemy,0.619583,"[295, 192, 22, 69]"
172.19.113.65,1742105762287,enemy,0.9601452,"[355, 246, 42, 15]"
172.19.113.65,1742105762303,weapon,0.6190169,"[185, 31, 17, 29]"
172.19.113.65,1742105762303,weapon,0.7324878,"[183, 30, 22, 30]"
172.19.113.65,1742105762303,enemy,0.66231525,"[287, 193, 21, 61]"
172.19.113.65,1742105762303,enemy,0.53802085,"[286, 192, 25, 66]"
172.19.113.65,1742105762303,enemy,0.5640525,"[346, 243, 42, 12]"
172.19.113.65,1742105762303,armour,0.89714855,"[0, 341, 19, 47]"
172.19.113.65,1742105762319,weapon,0.87902176,"[180, 27, 15, 34]"
172.19.113.65,1742105762319,weapon,0.7686433,"[179, 25, 18, 36]"
172.19.113.65,1742105762319,enemy,0.906741,"[335, 242, 54, 12]"
172.19.113.65,1742105762337,weapon,0.9467438,"[175, 28, 14, 30]"
172.19.113.65,1742105762337,enemy,0.9499548,"[330, 245, 50, 11]"
172.19.113.65,1742105762354,weapon,0.9467438,"[175, 28, 14, 30]"
172.19.113.65,1742105762354,enemy,0.9499548,"[330, 245, 50, 11]"
172.19.113.65,1742105762371,weapon,0.9420442,"[173, 26, 13, 31]"
172.19.113.65,1742105762371,enemy,0.6157354,"[272, 195, 32, 68]"
172.19.113.65,1742105762371,enemy,0.96201664,"[328, 245, 51, 11]"
172.19.113.65,1742105762388,weapon,0.9481229,"[172, 26, 13, 29]"
172.19.113.65,1742105762388,enemy,0.9153193,"[273, 192, 24, 72]"
172.19.113.65,1742105762388,enemy,0.93697804,"[330, 244, 47, 12]"
172.19.113.65,1742105762405,weapon,0.9483055,"[172, 26, 14, 29]"
172.19.113.65,1742105762405,enemy,0.506743,"[272, 198, 15, 64]"
172.19.113.65,1742105762405,enemy,0.88563156,"[334, 245, 45, 12]"
172.19.113.65,1742105762421,weapon,0.9411754,"[174, 28, 13, 28]"
172.19.113.65,1742105762421,enemy,0.76042885,"[272, 195, 15, 66]"
172.19.113.65,1742105762421,enemy,0.6719615,"[271, 190, 18, 78]"
172.19.113.65,1742105762421,enemy,0.92864966,"[346, 245, 33, 11]"
172.19.113.65,1742105762421,enemy,0.6969854,"[344, 244, 35, 14]"
172.19.113.65,1742105762438,weapon,0.9753833,"[183, 30, 14, 25]"
172.19.113.65,1742105762438,enemy,0.50347495,"[279, 197, 16, 61]"
172.19.113.65,1742105762438,enemy,0.67809796,"[277, 191, 20, 80]"
172.19.113.65,1742105762438,enemy,0.5046179,"[351, 247, 37, 10]"
172.19.113.65,1742105762454,weapon,0.877888,"[189, 31, 14, 24]"
172.19.113.65,1742105762454,enemy,0.6062186,"[273, 191, 27, 75]"
172.19.113.65,1742105762470,weapon,0.9677713,"[187, 31, 15, 25]"
172.19.113.65,1742105762470,weapon,0.72218484,"[256, 218, 18, 15]"
172.19.113.65,1742105762470,enemy,0.87838256,"[272, 189, 23, 83]"
172.19.113.65,1742105762470,enemy,0.8130505,"[355, 244, 36, 9]"
172.19.113.65,1742105762487,weapon,0.93903744,"[190, 31, 16, 22]"
172.19.113.65,1742105762487,weapon,0.6806485,"[255, 215, 19, 17]"
172.19.113.65,1742105762487,enemy,0.9070721,"[276, 184, 20, 91]"
172.19.113.65,1742105762487,enemy,0.67403364,"[353, 242, 44, 13]"
172.19.113.65,1742105762504,weapon,0.9495423,"[190, 32, 15, 22]"
172.19.113.65,1742105762504,weapon,0.8427149,"[250, 214, 20, 17]"
172.19.113.65,1742105762504,enemy,0.8740722,"[272, 185, 20, 93]"
172.19.113.65,1742105762504,enemy,0.7981714,"[350, 245, 45, 12]"
172.19.113.65,1742105762520,weapon,0.8567586,"[191, 32, 16, 21]"
172.19.113.65,1742105762520,weapon,0.5931543,"[247, 213, 21, 14]"
172.19.113.65,1742105762520,weapon,0.738088,"[248, 214, 19, 17]"
172.19.113.65,1742105762520,enemy,0.87295276,"[267, 182, 23, 94]"
172.19.113.65,1742105762520,enemy,0.9138523,"[350, 246, 46, 11]"
172.19.113.65,1742105762554,weapon,0.68927,"[181, 33, 20, 23]"
172.19.113.65,1742105762554,weapon,0.78943086,"[177, 32, 25, 26]"
172.19.113.65,1742105762554,weapon,0.752471,"[230, 213, 23, 14]"
172.19.113.65,1742105762554,weapon,0.75202316,"[232, 213, 22, 17]"
172.19.113.65,1742105762554,enemy,0.81751233,"[247, 184, 29, 94]"
172.19.113.65,1742105762554,enemy,0.92487615,"[339, 244, 48, 12]"
172.19.113.65,1742105762570,weapon,0.7330999,"[173, 32, 26, 25]"
172.19.113.65,1742105762570,weapon,0.7501041,"[224, 215, 27, 12]"
172.19.113.65,1742105762570,weapon,0.9455636,"[227, 214, 25, 15]"
172.19.113.65,1742105762570,enemy,0.7271859,"[249, 181, 23, 106]"
172.19.113.65,1742105762570,enemy,0.97012854,"[335, 244, 50, 12]"
172.19.113.65,1742105762587,weapon,0.7878926,"[171, 31, 26, 25]"
172.19.113.65,1742105762587,enemy,0.8515737,"[240, 186, 33, 99]"
172.19.113.65,1742105762587,enemy,0.98434705,"[328, 243, 55, 14]"
172.19.113.65,1742105762603,weapon,0.63555163,"[223, 214, 20, 18]"
172.19.113.65,1742105762603,enemy,0.8688743,"[239, 185, 30, 99]"
172.19.113.65,1742105762603,enemy,0.96939427,"[329, 244, 53, 12]"
172.19.113.65,1742105762620,weapon,0.55036265,"[172, 33, 27, 25]"
172.19.113.65,1742105762620,enemy,0.63609576,"[160, 85, 43, 7]"
172.19.113.65,1742105762620,enemy,0.92494804,"[237, 183, 34, 107]"
172.19.113.65,1742105762620,enemy,0.96448517,"[332, 245, 51, 13]"
172.19.113.65,1742105762637,weapon,0.524322,"[173, 32, 28, 26]"
172.19.113.65,1742105762637,enemy,0.8668217,"[239, 181, 36, 109]"
172.19.113.65,1742105762637,enemy,0.9428754,"[338, 246, 44, 14]"
172.19.113.65,1742105762654,weapon,0.85500395,"[177, 33, 30, 26]"
172.19.113.65,1742105762654,enemy,0.9016736,"[239, 184, 37, 102]"
172.19.113.65,1742105762654,enemy,0.5970594,"[344, 245, 44, 13]"
172.19.113.65,1742105762671,weapon,0.60579133,"[186, 32, 28, 24]"
172.19.113.65,1742105762671,enemy,0.90713257,"[245, 183, 39, 105]"
172.19.113.65,1742105762688,enemy,0.9243177,"[254, 177, 47, 115]"
172.19.113.65,1742105762688,enemy,0.9820052,"[353, 239, 53, 14]"
172.19.113.65,1742105762705,weapon,0.6266925,"[202, 29, 32, 21]"
172.19.113.65,1742105762705,enemy,0.9492425,"[260, 181, 52, 107]"
172.19.113.65,1742105762705,enemy,0.96702045,"[360, 238, 57, 12]"
172.19.113.65,1742105762722,enemy,0.65047026,"[265, 184, 56, 101]"
172.19.113.65,1742105762722,enemy,0.8338025,"[270, 182, 56, 105]"
172.19.113.65,1742105762722,enemy,0.53359395,"[357, 236, 71, 12]"
172.19.113.65,1742105762722,enemy,0.82800925,"[366, 235, 60, 14]"
172.19.113.65,1742105762740,enemy,0.83349544,"[276, 175, 52, 119]"
172.19.113.65,1742105762740,enemy,0.7978378,"[376, 231, 52, 14]"
172.19.113.65,1742105762756,weapon,0.5802841,"[218, 25, 37, 18]"
172.19.113.65,1742105762756,enemy,0.57275337,"[280, 179, 59, 116]"
172.19.113.65,1742105762756,enemy,0.8785767,"[378, 230, 61, 14]"
172.19.113.65,1742105762756,enemy,0.7628901,"[281, 192, 56, 100]"
172.19.113.65,1742105762773,enemy,0.625313,"[286, 168, 71, 137]"
172.19.113.65,1742105762773,enemy,0.7250464,"[385, 230, 60, 12]"
172.19.113.65,1742105762789,enemy,0.6182709,"[302, 165, 67, 146]"
172.19.113.65,1742105762789,weapon,0.69350994,"[230, 25, 40, 17]"
172.19.113.65,1742105762789,enemy,0.6763476,"[307, 182, 51, 121]"
172.19.113.65,1742105762806,enemy,0.84096915,"[310, 171, 75, 136]"
172.19.113.65,1742105762806,weapon,0.64986235,"[242, 23, 36, 17]"
172.19.113.65,1742105762806,enemy,0.6571737,"[404, 226, 58, 12]"
172.19.113.65,1742105762823,enemy,0.8866685,"[317, 166, 97, 145]"
172.19.113.65,1742105762823,armour,0.91258645,"[2, 252, 22, 110]"
172.19.113.65,1742105762840,weapon,0.62235606,"[259, 22, 37, 17]"
172.19.113.65,1742105762840,enemy,0.73110604,"[433, 225, 46, 12]"
172.19.113.65,1742105762840,armour,0.9700995,"[0, 249, 45, 116]"
172.19.113.65,1742105762840,armour,0.8197988,"[3, 249, 44, 115]"
172.19.113.65,1742105762857,enemy,0.5155229,"[342, 148, 77, 157]"
172.19.113.65,1742105762857,armour,0.79587823,"[9, 250, 62, 123]"
172.19.113.65,1742105762857,weapon,0.85634136,"[264, 23, 39, 17]"
172.19.113.65,1742105762857,armour,0.9045026,"[6, 248, 68, 120]"
172.19.113.65,1742105762874,weapon,0.84450614,"[271, 23, 42, 18]"
172.19.113.65,1742105762874,enemy,0.53067636,"[259, 66, 50, 7]"
172.19.113.65,1742105762874,armour,0.9668081,"[37, 245, 61, 124]"
172.19.113.65,1742105762890,enemy,0.7092311,"[371, 169, 79, 147]"
172.19.113.65,1742105762890,weapon,0.87201786,"[277, 24, 40, 18]"
172.19.113.65,1742105762890,armour,0.95174193,"[67, 247, 49, 105]"
172.19.113.65,1742105762907,weapon,0.9138653,"[291, 20, 40, 19]"
172.19.113.65,1742105762907,armour,0.7399551,"[1, 239, 22, 106]"
172.19.113.65,1742105762907,armour,0.97905463,"[114, 249, 37, 87]"
172.19.113.65,1742105762907,armour,0.76590073,"[1, 245, 24, 107]"
172.19.113.65,1742105762924,enemy,0.8648707,"[429, 135, 91, 160]"
172.19.113.65,1742105762924,enemy,0.6060335,"[429, 134, 91, 179]"
172.19.113.65,1742105762924,weapon,0.80930007,"[298, 18, 38, 19]"
172.19.113.65,1742105762924,armour,0.85293674,"[-3, 241, 50, 103]"
172.19.113.65,1742105762924,armour,0.589922,"[1, 237, 47, 112]"
172.19.113.65,1742105762924,armour,0.98723394,"[143, 244, 34, 93]"
172.19.113.65,1742105762924,armour,0.8078592,"[-1, 242, 47, 109]"
172.19.113.65,1742105762941,enemy,0.9375487,"[433, 139, 99, 183]"
172.19.113.65,1742105762941,enemy,0.80334306,"[438, 150, 94, 157]"
172.19.113.65,1742105762941,weapon,0.7504924,"[302, 16, 38, 21]"
172.19.113.65,1742105762941,enemy,0.6014065,"[406, 177, 13, 44]"
172.19.113.65,1742105762941,enemy,0.861073,"[404, 174, 17, 49]"
172.19.113.65,1742105762941,armour,0.9706543,"[15, 241, 47, 101]"
172.19.113.65,1742105762941,armour,0.9641656,"[167, 249, 28, 86]"
172.19.113.65,1742105762958,enemy,0.711652,"[434, 153, 129, 169]"
172.19.113.65,1742105762958,enemy,0.94658905,"[443, 158, 116, 163]"
172.19.113.65,1742105762958,weapon,0.871986,"[304, 16, 38, 21]"
172.19.113.65,1742105762958,enemy,0.5192031,"[413, 177, 13, 41]"
172.19.113.65,1742105762958,enemy,0.642844,"[410, 176, 17, 46]"
172.19.113.65,1742105762958,armour,0.8904032,"[39, 237, 41, 111]"
172.19.113.65,1742105762958,armour,0.5226426,"[196, 247, 21, 92]"
172.19.113.65,1742105762958,armour,0.8971743,"[39, 242, 41, 110]"
172.19.113.65,1742105762975,enemy,0.8897097,"[437, 161, 125, 153]"
172.19.113.65,1742105762975,enemy,0.7971678,"[445, 165, 112, 153]"
172.19.113.65,1742105762975,weapon,0.8581271,"[303, 19, 39, 19]"
172.19.113.65,1742105762975,enemy,0.8165242,"[411, 175, 18, 46]"
172.19.113.65,1742105762975,armour,0.90237,"[56, 236, 37, 115]"
172.19.113.65,1742105762975,armour,0.8720678,"[56, 246, 39, 101]"
172.19.113.65,1742105762975,armour,0.5162457,"[213, 244, 19, 119]"
172.19.113.65,1742105762992,enemy,0.9717818,"[442, 157, 117, 154]"
172.19.113.65,1742105762992,enemy,0.67294925,"[441, 176, 124, 133]"
172.19.113.65,1742105762992,weapon,0.81837064,"[298, 19, 40, 19]"
172.19.113.65,1742105762992,enemy,0.79068357,"[410, 174, 20, 46]"
172.19.113.65,1742105762992,armour,0.9370077,"[72, 242, 31, 99]"
172.19.113.65,1742105762992,armour,0.73271424,"[72, 248, 32, 97]"
172.19.113.65,1742105762992,armour,0.8854644,"[227, 252, 27, 109]"
172.19.113.65,1742105763008,enemy,0.97126395,"[442, 150, 88, 158]"
172.19.113.65,1742105763008,weapon,0.94238544,"[297, 18, 38, 20]"
172.19.113.65,1742105763008,enemy,0.7608568,"[409, 173, 13, 45]"
172.19.113.65,1742105763008,enemy,0.6202434,"[408, 173, 15, 45]"
172.19.113.65,1742105763008,armour,0.91411614,"[91, 247, 27, 107]"
172.19.113.65,1742105763008,armour,0.6030248,"[245, 254, 32, 113]"
172.19.113.65,1742105763008,armour,0.9295883,"[248, 259, 30, 117]"
172.19.113.65,1742105763024,enemy,0.98457366,"[439, 157, 83, 150]"
172.19.113.65,1742105763024,weapon,0.9396173,"[292, 17, 38, 20]"
172.19.113.65,1742105763024,enemy,0.8524634,"[406, 174, 11, 44]"
172.19.113.65,1742105763024,armour,0.9900947,"[264, 262, 36, 117]"
172.19.113.65,1742105763041,enemy,0.64192224,"[379, 164, 111, 136]"
172.19.113.65,1742105763041,weapon,0.8735367,"[250, 9, 37, 21]"
172.19.113.65,1742105763041,armour,0.8972678,"[78, 256, 25, 125]"
172.19.113.65,1742105763041,armour,0.9822108,"[245, 268, 40, 109]"
172.19.113.65,1742105763058,enemy,0.9877757,"[367, 178, 105, 119]"
172.19.113.65,1742105763058,weapon,0.73908937,"[241, 4, 33, 26]"
172.19.113.65,1742105763058,weapon,0.7039779,"[240, 7, 33, 23]"
172.19.113.65,1742105763058,armour,0.60282695,"[83, 260, 36, 92]"
172.19.113.65,1742105763058,armour,0.8938173,"[83, 255, 38, 134]"
172.19.113.65,1742105763058,armour,0.9898116,"[254, 265, 47, 116]"
172.19.113.65,1742105763075,weapon,0.9801021,"[216, 3, 36, 23]"
172.19.113.65,1742105763075,enemy,0.71854067,"[350, 166, 61, 124]"
172.19.113.65,1742105763075,armour,0.9740138,"[256, 266, 49, 122]"
172.19.113.65,1742105763075,armour,0.9388253,"[79, 271, 46, 132]"
172.19.113.65,1742105763091,weapon,0.9284157,"[196, 3, 37, 23]"
172.19.113.65,1742105763091,enemy,0.7630871,"[334, 166, 51, 115]"
172.19.113.65,1742105763091,armour,0.81241816,"[257, 269, 56, 115]"
172.19.113.65,1742105763091,armour,0.9606726,"[77, 279, 55, 126]"
172.19.113.65,1742105763108,armour,0.6009066,"[244, 266, 83, 119]"
172.19.113.65,1742105763108,armour,0.5899515,"[59, 278, 74, 141]"
172.19.113.65,1742105763108,weapon,0.947208,"[173, 3, 36, 24]"
172.19.113.65,1742105763108,armour,0.52159804,"[251, 275, 61, 104]"
172.19.113.65,1742105763108,armour,0.6492306,"[63, 288, 72, 115]"
172.19.113.65,1742105763126,armour,0.67233926,"[245, 272, 79, 109]"
172.19.113.65,1742105763126,armour,0.60799634,"[58, 292, 89, 138]"
172.19.113.65,1742105763126,weapon,0.8070888,"[156, 3, 36, 27]"
172.19.113.65,1742105763143,armour,0.9875182,"[44, 298, 89, 124]"
172.19.113.65,1742105763143,weapon,0.8546566,"[143, 3, 35, 26]"
172.19.113.65,1742105763143,enemy,0.74919003,"[250, 171, 49, 87]"
172.19.113.65,1742105763160,armour,0.9847999,"[41, 302, 90, 119]"
172.19.113.65,1742105763160,weapon,0.71236604,"[134, 2, 35, 30]"
172.19.113.65,1742105763176,enemy,0.7254876,"[192, 139, 74, 124]"
172.19.113.65,1742105763176,armour,0.98442197,"[26, 296, 97, 133]"
172.19.113.65,1742105763176,armour,0.71651065,"[23, 298, 97, 144]"
172.19.113.65,1742105763176,weapon,0.91617733,"[121, 1, 37, 28]"
172.19.113.65,1742105763176,armour,0.52211976,"[230, 281, 58, 109]"
172.19.113.65,1742105763192,enemy,0.7254876,"[192, 139, 74, 124]"
172.19.113.65,1742105763192,armour,0.98442197,"[26, 296, 97, 133]"
172.19.113.65,1742105763192,armour,0.71651065,"[23, 298, 97, 144]"
172.19.113.65,1742105763192,weapon,0.91617733,"[121, 1, 37, 28]"
172.19.113.65,1742105763192,armour,0.52211976,"[230, 281, 58, 109]"
172.19.113.65,1742105763209,armour,0.9024183,"[14, 315, 81, 101]"
172.19.113.65,1742105763209,armour,0.98158073,"[9, 302, 89, 140]"
172.19.113.65,1742105763226,enemy,0.96450496,"[79, 146, 147, 183]"
172.19.113.65,1742105763226,armour,0.763144,"[5, 319, 64, 131]"
172.19.113.65,1742105763226,weapon,0.6613108,"[93, 1, 38, 24]"
172.19.113.65,1742105763226,armour,0.536137,"[-7, 322, 80, 118]"
172.19.113.65,1742105763242,enemy,0.8836091,"[47, 130, 127, 193]"
172.19.113.65,1742105763242,weapon,0.64223313,"[70, 0, 45, 22]"
172.19.113.65,1742105763242,armour,0.64662457,"[171, 295, 63, 103]"
172.19.113.65,1742105763242,armour,0.8385496,"[-1, 321, 45, 156]"
172.19.113.65,1742105763242,armour,0.616099,"[1, 337, 40, 146]"
172.19.113.65,1742105763258,weapon,0.6765057,"[71, 0, 36, 23]"
172.19.113.65,1742105763258,armour,0.5912886,"[147, 300, 69, 110]"
172.19.113.65,1742105763276,enemy,0.9614363,"[21, 117, 126, 184]"
172.19.113.65,1742105763293,enemy,0.6161422,"[2, 84, 120, 193]"
172.19.113.65,1742105763293,enemy,0.8235247,"[3, 90, 129, 198]"
172.19.113.65,1742105763293,armour,0.63425094,"[125, 294, 77, 123]"
172.19.113.65,1742105763293,armour,0.65774554,"[122, 299, 80, 111]"
172.19.113.65,1742105763310,enemy,0.5456828,"[6, 87, 101, 189]"
172.19.113.65,1742105763310,enemy,0.533305,"[23, 88, 80, 203]"
172.19.113.65,1742105763310,armour,0.6457239,"[115, 303, 77, 105]"
172.19.113.65,1742105763327,enemy,0.58219194,"[10, 90, 99, 179]"
172.19.113.65,1742105763327,armour,0.6111367,"[112, 301, 83, 116]"
172.19.113.65,1742105763327,armour,0.7061589,"[115, 308, 77, 98]"
172.19.113.65,1742105763344,enemy,0.7258484,"[19, 93, 90, 167]"
172.19.113.65,1742105763344,enemy,0.59298474,"[21, 101, 89, 173]"
172.19.113.65,1742105763344,armour,0.6856766,"[113, 301, 87, 114]"
172.19.113.65,1742105763344,armour,0.8229247,"[119, 302, 76, 107]"
172.19.113.65,1742105763361,enemy,0.9667595,"[48, 95, 72, 152]"
172.19.113.65,1742105763361,armour,0.8834493,"[127, 300, 86, 114]"
172.19.113.65,1742105763361,armour,0.8161798,"[127, 306, 80, 100]"
172.19.113.65,1742105763377,enemy,0.59145457,"[82, 65, 71, 173]"
172.19.113.65,1742105763377,armour,0.6373346,"[163, 296, 85, 118]"
172.19.113.65,1742105763377,armour,0.94238394,"[172, 298, 70, 110]"
172.19.113.65,1742105763377,armour,0.7447384,"[1, 347, 19, 138]"
172.19.113.65,1742105763394,enemy,0.59145457,"[82, 65, 71, 173]"
172.19.113.65,1742105763394,armour,0.6373346,"[163, 296, 85, 118]"
172.19.113.65,1742105763394,armour,0.94238394,"[172, 298, 70, 110]"
172.19.113.65,1742105763394,armour,0.7447384,"[1, 347, 19, 138]"
172.19.113.65,1742105763412,armour,0.7012485,"[196, 290, 82, 123]"
172.19.113.65,1742105763412,enemy,0.79240644,"[122, 69, 48, 166]"
172.19.113.65,1742105763412,enemy,0.658779,"[125, 80, 45, 146]"
172.19.113.65,1742105763412,armour,0.53225404,"[-3, 352, 53, 134]"
172.19.113.65,1742105763412,armour,0.8801196,"[-2, 355, 57, 128]"
172.19.113.65,1742105763429,armour,0.8294434,"[239, 288, 70, 134]"
172.19.113.65,1742105763429,enemy,0.9563135,"[158, 77, 41, 151]"
172.19.113.65,1742105763429,armour,0.847694,"[243, 285, 63, 137]"
172.19.113.65,1742105763445,weapon,0.5228255,"[165, 0, 24, 15]"
172.19.113.65,1742105763445,weapon,0.6965184,"[162, -1, 34, 18]"
172.19.113.65,1742105763445,enemy,0.74946994,"[225, 61, 36, 77]"
172.19.113.65,1742105763463,weapon,0.5228255,"[165, 0, 24, 15]"
172.19.113.65,1742105763463,weapon,0.6965184,"[162, -1, 34, 18]"
172.19.113.65,1742105763463,enemy,0.74946994,"[225, 61, 36, 77]"
172.19.113.65,1742105763480,weapon,0.90341145,"[185, 0, 38, 19]"
172.19.113.65,1742105763480,enemy,0.970891,"[244, 55, 34, 81]"
172.19.113.65,1742105763497,weapon,0.9028699,"[194, 0, 33, 19]"
172.19.113.65,1742105763497,enemy,0.93717796,"[260, 47, 29, 84]"
172.19.113.65,1742105763514,weapon,0.82529247,"[199, 0, 35, 17]"
172.19.113.65,1742105763514,enemy,0.7897962,"[266, 49, 30, 81]"
172.19.113.65,1742105763514,enemy,0.65269434,"[265, 51, 32, 81]"
172.19.113.65,1742105763514,armour,0.5100926,"[495, 300, 30, 84]"
172.19.113.65,1742105763530,weapon,0.5946531,"[201, 1, 36, 18]"
172.19.113.65,1742105763530,weapon,0.8540717,"[200, -1, 45, 20]"
172.19.113.65,1742105763530,enemy,0.6004278,"[273, 53, 29, 75]"
172.19.113.65,1742105763530,enemy,0.87391114,"[272, 57, 34, 72]"
172.19.113.65,1742105763530,ammo,0.70965606,"[539, 288, 27, 83]"
172.19.113.65,1742105763546,weapon,0.6720618,"[197, 0, 43, 18]"
172.19.113.65,1742105763546,weapon,0.9070589,"[201, 0, 46, 18]"
172.19.113.65,1742105763546,enemy,0.87536556,"[278, 51, 27, 76]"
172.19.113.65,1742105763546,ammo,0.7388076,"[575, 286, 33, 83]"
172.19.113.65,1742105763562,weapon,0.9416579,"[207, 0, 40, 17]"
172.19.113.65,1742105763562,enemy,0.9662496,"[280, 39, 33, 89]"
172.19.113.65,1742105763562,armour,0.57147694,"[605, 285, 32, 118]"
172.19.113.65,1742105763562,armour,0.50604993,"[605, 287, 32, 128]"
172.19.113.65,1742105763578,weapon,0.9153202,"[210, 0, 36, 18]"
172.19.113.65,1742105763578,enemy,0.9665479,"[287, 34, 29, 91]"
172.19.113.65,1742105763595,weapon,0.9422177,"[215, 0, 38, 18]"
172.19.113.65,1742105763595,enemy,0.95548093,"[287, 31, 36, 93]"
172.19.113.65,1742105763611,weapon,0.93668884,"[210, 0, 40, 17]"
172.19.113.65,1742105763611,enemy,0.9674895,"[284, 35, 31, 87]"
172.19.113.65,1742105763628,weapon,0.9830766,"[202, 0, 45, 19]"
172.19.113.65,1742105763628,enemy,0.92063695,"[281, 39, 25, 83]"
172.19.113.65,1742105763644,weapon,0.73554426,"[195, 1, 46, 16]"
172.19.113.65,1742105763644,weapon,0.5248942,"[193, -1, 57, 16]"
172.19.113.65,1742105763644,enemy,0.98144054,"[269, 28, 30, 86]"
172.19.113.65,1742105763661,weapon,0.87237865,"[185, 1, 50, 16]"
172.19.113.65,1742105763661,enemy,0.5705689,"[256, 25, 28, 84]"
172.19.113.65,1742105763661,enemy,0.932936,"[256, 24, 31, 88]"
172.19.113.65,1742105763677,enemy,0.8945036,"[242, 13, 27, 98]"
172.19.113.65,1742105763694,weapon,0.6425646,"[165, 1, 50, 15]"
172.19.113.65,1742105763694,enemy,0.9602127,"[228, 11, 28, 99]"
172.19.113.65,1742105763711,enemy,0.91988087,"[201, 22, 29, 96]"
172.19.113.65,1742105763727,armour,0.62254393,"[613, 277, 26, 123]"
172.19.113.65,1742105763744,armour,0.62254393,"[613, 277, 26, 123]"
172.19.113.65,1742105763761,enemy,0.60354626,"[175, 49, 33, 72]"
172.19.113.65,1742105763761,armour,0.5735703,"[572, 310, 64, 54]"
172.19.113.65,1742105763778,enemy,0.95693064,"[173, 54, 34, 90]"
172.19.113.65,1742105763795,enemy,0.93071926,"[175, 78, 34, 81]"
172.19.113.65,1742105763812,enemy,0.93071926,"[175, 78, 34, 81]"
172.19.113.65,1742105763828,enemy,0.8115934,"[183, 96, 30, 83]"
172.19.113.65,1742105763931,enemy,0.80777305,"[260, 169, 25, 49]"
172.19.113.65,1742105763948,enemy,0.80777305,"[260, 169, 25, 49]"
172.19.113.65,1742105763965,enemy,0.8966255,"[263, 175, 26, 43]"
172.19.113.65,1742105763982,enemy,0.6488832,"[274, 173, 26, 37]"
172.19.113.65,1742105763982,ammo,0.6853387,"[513, 338, 25, 27]"
172.19.113.65,1742105763998,enemy,0.6488832,"[274, 173, 26, 37]"
172.19.113.65,1742105763998,ammo,0.6853387,"[513, 338, 25, 27]"
172.19.113.65,1742105764015,ammo,0.95540637,"[520, 341, 25, 32]"
172.19.113.65,1742105764033,enemy,0.8302518,"[283, 173, 32, 47]"
172.19.113.65,1742105764033,ammo,0.95758456,"[526, 342, 26, 30]"
172.19.113.65,1742105764049,enemy,0.8336625,"[283, 174, 34, 65]"
172.19.113.65,1742105764049,ammo,0.7342073,"[534, 346, 20, 32]"
172.19.113.65,1742105764065,enemy,0.8695811,"[289, 179, 32, 62]"
172.19.113.65,1742105764082,enemy,0.91898894,"[291, 181, 36, 59]"
172.19.113.65,1742105764099,enemy,0.7569484,"[298, 185, 35, 57]"
172.19.113.65,1742105764116,enemy,0.8922467,"[305, 186, 38, 64]"
172.19.113.65,1742105764132,enemy,0.9245274,"[306, 186, 48, 56]"
172.19.113.65,1742105764150,enemy,0.796239,"[311, 189, 48, 50]"
172.19.113.65,1742105764166,enemy,0.7340009,"[316, 189, 48, 41]"
172.19.113.65,1742105764166,enemy,0.5659183,"[316, 189, 48, 46]"
172.19.113.65,1742105764183,enemy,0.60433775,"[326, 187, 44, 53]"
172.19.113.65,1742105764200,enemy,0.5690737,"[334, 188, 34, 50]"
172.19.113.65,1742105764200,enemy,0.89821374,"[330, 186, 40, 53]"
172.19.113.65,1742105764218,enemy,0.9619146,"[338, 187, 40, 76]"
172.19.113.65,1742105764235,enemy,0.73611647,"[347, 190, 36, 67]"
172.19.113.65,1742105764251,enemy,0.6994998,"[358, 199, 25, 66]"
172.19.113.65,1742105764268,enemy,0.8080461,"[364, 206, 19, 59]"
172.19.113.65,1742105764301,enemy,0.7761903,"[365, 204, 24, 73]"
172.19.113.65,1742105764318,enemy,0.61500615,"[363, 206, 30, 63]"
172.19.113.65,1742105764318,enemy,0.660554,"[364, 206, 26, 70]"
172.19.113.65,1742105764318,enemy,0.5311376,"[502, 345, 19, 37]"
172.19.113.65,1742105764334,enemy,0.6079783,"[368, 208, 22, 55]"
172.19.113.65,1742105764334,enemy,0.5126606,"[507, 347, 15, 37]"
172.19.113.65,1742105764334,enemy,0.7738158,"[506, 347, 18, 36]"
172.19.113.65,1742105764350,enemy,0.5780214,"[363, 204, 29, 64]"
172.19.113.65,1742105764350,enemy,0.5276442,"[363, 203, 26, 77]"
172.19.113.65,1742105764350,enemy,0.54621536,"[509, 347, 15, 34]"
172.19.113.65,1742105764384,enemy,0.69271773,"[511, 338, 18, 42]"
172.19.113.65,1742105764401,enemy,0.5235323,"[348, 212, 32, 70]"
