raw_timestamp,map,game_round,event_type,event_details
1742105755.215111,aggressor,4,item,"{'latency': 0, 'item_category': 'Armor', 'item': 'item_armor_shard', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 1, 'weapon_plasmagun': 1}, 'weapon_num': 5, 'total_armor_picked': 50, 'armor_picked': {'item_armor_combat': 1, 'item_armor_shard': 3}, 'total_health_picked': 0, 'health_picked': {}, 'latency_map': '{}', 'log_line': '1742105755.215111: Item: 0 item_armor_shard'}"
1742105755.301297,aggressor,4,item,"{'latency': 0, 'item_category': 'Armor', 'item': 'item_armor_shard', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 1, 'weapon_plasmagun': 1}, 'weapon_num': 5, 'total_armor_picked': 50, 'armor_picked': {'item_armor_combat': 1, 'item_armor_shard': 4}, 'total_health_picked': 0, 'health_picked': {}, 'latency_map': '{}', 'log_line': '1742105755.301297: Item: 0 item_armor_shard'}"
1742105756.815078,aggressor,4,kill,"{'latency': 0, 'killer_id': '0', 'victim_id': '1', 'weapon_id': '11', 'killer_ip': 'Player_172.19.113.65', 'victim_ip': 'Angelyss', 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'weapon': 'MOD_LIGHTNING', 'kills': 3, 'deaths': '0', 'kill_dict': ""{'Player_172.19.113.65': 3}"", 'death_dict': ""{'Player_172.19.113.65': 0}"", 'log_line': '1742105756.815078: Kill: 0 1 11: Player_172.19.113.65 killed Angelyss by MOD_LIGHTNING'}"
1742105757.069878,aggressor,4,score,"{'latency': 0, 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'points': '3', 'log_line': '1742105757.069878: PlayerScore: 0 3: Player_172.19.113.65 now has 3 points'}"
1742105759.514737,aggressor,4,kill,"{'latency': 0, 'killer_id': '0', 'victim_id': '2', 'weapon_id': '6', 'killer_ip': 'Player_172.19.113.65', 'victim_ip': 'Arachna', 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'weapon': 'MOD_ROCKET', 'kills': 4, 'deaths': '0', 'kill_dict': ""{'Player_172.19.113.65': 4}"", 'death_dict': ""{'Player_172.19.113.65': 0}"", 'log_line': '1742105759.514737: Kill: 0 2 6: Player_172.19.113.65 killed Arachna by MOD_ROCKET'}"
1742105759.865086,aggressor,4,score,"{'latency': 0, 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'points': '4', 'log_line': '1742105759.865086: PlayerScore: 0 4: Player_172.19.113.65 now has 4 points'}"
1742105764.914761,aggressor,4,item,"{'latency': 0, 'item_category': 'Health', 'item': 'item_health', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 1, 'weapon_plasmagun': 1}, 'weapon_num': 5, 'total_armor_picked': 50, 'armor_picked': {'item_armor_combat': 1, 'item_armor_shard': 4}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105764.914761: Item: 0 item_health'}"
1742105782.514767,aggressor,4,item,"{'latency': 0, 'item_category': 'Weapon', 'item': 'weapon_shotgun', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 1, 'weapon_shotgun': 2, 'weapon_plasmagun': 1}, 'weapon_num': 5, 'total_armor_picked': 50, 'armor_picked': {'item_armor_combat': 1, 'item_armor_shard': 4}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105782.514767: Item: 0 weapon_shotgun'}"
1742105782.634644,aggressor,4,kill,"{'latency': 0, 'killer_id': '0', 'victim_id': '4', 'weapon_id': '1', 'killer_ip': 'Player_172.19.113.65', 'victim_ip': 'Sarge', 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'weapon': 'MOD_SHOTGUN', 'kills': 5, 'deaths': '0', 'kill_dict': ""{'Player_172.19.113.65': 5}"", 'death_dict': ""{'Player_172.19.113.65': 0}"", 'log_line': '1742105782.634644: Kill: 0 4 1: Player_172.19.113.65 killed Sarge by MOD_SHOTGUN'}"
1742105785.134831,aggressor,4,score,"{'latency': 0, 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'points': '5', 'log_line': '1742105785.134831: PlayerScore: 0 5: Player_172.19.113.65 now has 5 points'}"
